MIR7-3HG	0	0	0
MIR7-3	0	0	0
FEM1A	0	0	0
TICAM1	0	0	0
PLIN3	0	0	0
ARRDC5	0	0	0
UHRF1	0	0	0
MIR4747	0	0	0
KDM4B	0	0	0
PTPRS	0	0	0
ZNRF4	0	0	0
PLAC2	0	0	0
SAFB2	0	0	0
SAFB	0	0	0
C19orf70	0	0	0
HSD11B1L	0	0	0
RPL36	0	0	0
LONP1	0	0	0
CATSPERD	0	0	0
PRR22	0	0	0
DUS3L	0	0	0
NRTN	0	0	0
FUT6	0	0	0
FUT3	0	0	0
FUT5	0	0	0
NDUFA11	0	0	0
VMAC	0	0	0
CAPS	0	0	0
RANBP3	0	0	0
LOC100128568	0	0	0
RFX2	0	0	0
ACSBG2	0	0	0
MLLT1	0	0	0
ACER1	0	0	0
CLPP	0	0	0
ALKBH7	0	0	0
PSPN	0	0	0
GTF2F1	0	0	0
KHSRP	0	0	0
MIR3940	0	0	0
SLC25A41	0	0	0
SLC25A23	0	0	0
CRB3	0	0	0
DENND1C	0	0	0
TUBB4A	0	0	0
TNFSF9	0	0	0
CD70	0	0	0
TNFSF14	0	0	0
C3	0	0	0
GPR108	0	0	0
TRIP10	0	0	0
SH2D3A	0	0	0
VAV1	0	0	0
EMR1	0	0	0
EMR4P	0	0	0
FLJ25758	0	0	0
MBD3L5	0	0	0
MBD3L4	0	0	0
MBD3L2	0	0	0
MBD3L3	0	0	0
ZNF557	0	0	0
INSR	0	0	0
ARHGEF18	0	0	0
LOC100128573	0	0	0
PEX11G	0	0	0
C19orf45	0	0	0
ZNF358	0	0	0
MCOLN1	0	0	0
PNPLA6	0	0	0
CAMSAP3	0	0	0
XAB2	0	0	0
C19orf79	0	0	0
PCP2	0	0	0
STXBP2	0	0	0
RETN	0	0	0
C19orf59	0	0	0
TRAPPC5	0	0	0
FCER2	0	0	0
CLEC4G	0	0	0
CD209	0	0	0
CLEC4M	0	0	0
CLEC4GP1	0	0	0
EVI5L	0	0	0
FLJ22184	0	0	0
LOC388499	0	0	0
LRRC8E	0	0	0
MAP2K7	0	0	0
LOC100507588	0	0	0
SNAPC2	0	0	0
CTXN1	0	0	0
TIMM44	0	0	0
ELAVL1	0	0	0
CCL25	0	0	0
FBN3	0	0	0
CERS4	0	0	0
CD320	0	0	0
NDUFA7	0	0	0
RPS28	0	0	0
KANK3	0	0	0
ANGPTL4	0	0	0
LOC100507567	0	0	0
RAB11B	0	0	0
MARCH2	0	0	0
HNRNPM	0	0	0
PRAM1	0	0	0
ZNF414	0	0	0
MYO1F	0	0	0
ADAMTS10	0	0	0
ACTL9	0	0	0
OR2Z1	0	0	0
ZNF558	0	0	0
MBD3L1	0	0	0
MUC16	0	0	0
OR1M1	0	0	0
OR7G2	0	0	0
OR7G1	0	0	0
OR7G3	0	0	0
ZNF317	0	0	0
OR7D2	0	0	0
OR7D4	0	0	0
OR7E24	0	0	0
ZNF699	0	0	0
ZNF559	0	0	0
ZNF559-ZNF177	0	0	0
ZNF177	0	0	0
ZNF266	0	0	0
ZNF560	0	0	0
ZNF426	0	0	0
ZNF121	0	0	0
ZNF561	0	0	0
LOC284385	0	0	0
ZNF562	0	0	0
ZNF812	0	0	0
ZNF846	0	0	0
FBXL12	0	0	0
UBL5	0	0	0
PIN1	0	0	0
OLFM2	0	0	0
COL5A3	0	0	0
RDH8	0	0	0
C3P1	0	0	0
C19orf66	0	0	0
ANGPTL6	0	0	0
PPAN-P2RY11	0	0	0
PPAN	0	0	0
SNORD105	0	0	0
SNORD105B	0	0	0
P2RY11	0	0	0
EIF3G	0	0	0
DNMT1	0	0	0
S1PR2	0	0	0
MIR4322	0	0	0
MRPL4	0	0	0
ICAM1	0	0	0
ICAM4	0	0	0
ICAM5	0	0	0
ZGLP1	0	0	0
FDX1L	0	0	0
RAVER1	0	0	0
ICAM3	0	0	0
TYK2	0	0	0
CDC37	0	0	0
MIR1181	0	0	0
PDE4A	0	0	0
KEAP1	0	0	0
S1PR5	0	0	0
ATG4D	0	0	0
MIR1238	0	0	0
KRI1	0	0	0
CDKN2D	0	0	0
AP1M2	0	0	0
SLC44A2	0	0	0
LOC147727	0	0	0
ILF3	0	0	0
QTRT1	0	0	0
DNM2	0	0	0
MIR638	0	0	0
MIR4748	0	0	0
MIR199A1	0	0	0
TMED1	0	0	0
C19orf38	0	0	0
CARM1	0	0	0
YIPF2	0	0	0
C19orf52	0	0	0
SMARCA4	0	0	0
LDLR	0	0	0
SPC24	0	0	0
KANK2	0	0	0
DOCK6	0	0	0
C19orf80	0	0	0
TSPAN16	0	0	0
RAB3D	0	0	0
TMEM205	0	0	0
CCDC159	0	0	0
LPPR2	0	0	0
SWSAP1	0	0	0
EPOR	0	0	0
RGL3	0	0	0
CCDC151	0	0	0
PRKCSH	0	0	0
ELAVL3	0	0	0
ZNF653	0	0	0
ECSIT	0	0	0
CNN1	0	0	0
ELOF1	0	0	0
ACP5	0	0	0
ZNF627	0	0	0
ZNF833P	0	0	0
ZNF823	0	0	0
ZNF441	0	0	0
ZNF491	0	0	0
ZNF440	0	0	0
ZNF439	0	0	0
ZNF69	0	0	0
ZNF700	0	0	0
ZNF763	0	0	0
ZNF433	0	0	0
ZNF878	0	0	0
ZNF844	0	0	0
ZNF788	0	0	0
ZNF20	0	0	0
ZNF625-ZNF20	0	0	0
ZNF625	0	0	0
ZNF136	0	0	0
ZNF44	0	0	0
ZNF563	0	0	0
ZNF442	0	0	0
ZNF799	0	0	0
ZNF443	0	0	0
ZNF709	0	0	0
ZNF564	0	0	0
ZNF490	0	0	0
ZNF791	0	0	0
MAN2B1	0	0	0
WDR83	0	0	0
WDR83OS	0	0	0
DHPS	0	0	0
FBXW9	0	0	0
TNPO2	0	0	0
SNORD41	0	0	0
C19orf43	0	0	0
ASNA1	0	0	0
BEST2	0	0	0
HOOK2	0	0	0
JUNB	0	0	0
PRDX2	0	0	0
RNASEH2A	0	0	0
RTBDN	0	0	0
MAST1	0	0	0
DNASE2	0	0	0
KLF1	0	0	0
GCDH	0	0	0
SYCE2	0	0	0
FARSA	0	0	0
CALR	0	0	0
RAD23A	0	0	0
GADD45GIP1	3	3	0
DAND5	0	0	0
NFIX	0	0	0
LYL1	0	0	0
TRMT1	0	0	0
NACC1	0	0	0
STX10	0	0	0
IER2	0	0	0
CACNA1A	0	0	0
CCDC130	0	0	0
MRI1	0	0	0
C19orf53	0	0	0
ZSWIM4	0	0	0
LOC284454	0	0	0
MIR24-2	0	0	0
MIR27A	0	0	0
MIR23A	0	0	0
MIR181C	0	0	0
MIR181D	0	0	0
NANOS3	0	0	0
C19orf57	0	0	0
CC2D1A	0	0	0
PODNL1	0	0	0
DCAF15	0	0	0
RFX1	0	0	0
RLN3	0	0	0
IL27RA	0	0	0
PALM3	0	0	0
LOC113230	0	0	0
SAMD1	0	0	0
PRKACA	0	0	0
ASF1B	0	0	0
LOC100507373	0	0	0
LPHN1	0	0	0
CD97	0	0	0
DDX39A	0	0	0
PKN1	0	0	0
PTGER1	0	0	0
GIPC1	0	0	0
DNAJB1	0	0	0
MIR639	0	0	0
TECR	0	0	0
NDUFB7	0	0	0
CLEC17A	0	0	0
EMR3	0	0	0
ZNF333	0	0	0
EMR2	0	0	0
OR7C1	0	0	0
OR7A5	0	0	0
OR7A10	0	0	0
OR7A17	0	0	0
OR7C2	0	0	0
SLC1A6	0	0	0
CCDC105	0	0	0
CASP14	0	0	0
OR1I1	0	0	0
SYDE1	0	0	0
ILVBL	0	0	0
NOTCH3	0	0	0
EPHX3	0	0	0
BRD4	0	0	0
AKAP8	0	0	0
AKAP8L	0	0	0
WIZ	0	0	0
MIR1470	0	0	0
RASAL3	0	0	0
PGLYRP2	0	0	0
CYP4F22	0	0	0
CYP4F8	0	0	0
CYP4F3	0	0	0
CYP4F12	0	0	0
OR10H2	0	0	0
OR10H3	0	0	0
CYP4F24P	0	0	0
OR10H5	0	0	0
OR10H1	0	0	0
UCA1	0	0	0
CYP4F2	0	0	0
CYP4F11	0	0	0
OR10H4	0	0	0
LOC126536	0	0	0
FLJ25328	0	0	0
TPM4	0	0	0
RAB8A	0	0	0
HSH2D	0	0	0
CIB3	0	0	0
FAM32A	0	0	0
AP1M1	0	0	0
KLF2	0	0	0
EPS15L1	0	0	0
CALR3	0	0	0
C19orf44	0	0	0
CHERP	0	0	0
SLC35E1	1	0	1
MED26	0	0	0
C19orf42	0	0	0
TMEM38A	0	0	0
NWD1	0	0	0
SIN3B	0	0	0
F2RL3	0	0	0
CPAMD8	0	0	0
HAUS8	0	0	0
MYO9B	0	0	0
USE1	0	0	0
OCEL1	0	0	0
NR2F6	0	0	0
USHBP1	0	0	0
BABAM1	0	0	0
ANKLE1	0	0	0
ABHD8	0	0	0
MRPL34	0	0	0
DDA1	0	0	0
ANO8	0	0	0
GTPBP3	0	0	0
PLVAP	0	0	0
BST2	0	0	0
FAM125A	0	0	0
TMEM221	0	0	0
NXNL1	0	0	0
SLC27A1	0	0	0
PGLS	0	0	0
FAM129C	0	0	0
GLT25D1	0	0	0
UNC13A	0	0	0
MAP1S	0	0	0
FCHO1	0	0	0
B3GNT3	0	0	0
INSL3	0	0	0
JAK3	0	0	0
RPL18A	0	0	0
SNORA68	0	0	0
SLC5A5	0	0	0
CCDC124	0	0	0
KCNN1	0	0	0
ARRDC2	0	0	0
IL12RB1	0	0	0
MAST3	0	0	0
PIK3R2	0	0	0
IFI30	0	0	0
MPV17L2	0	0	0
RAB3A	0	0	0
PDE4C	0	0	0
LOC729966	0	0	0
KIAA1683	0	0	0
JUND	0	0	0
MIR3188	0	0	0
LSM4	0	0	0
PGPEP1	0	0	0
GDF15	0	0	0
MIR3189	0	0	0
LRRC25	0	0	0
SSBP4	0	0	0
ISYNA1	0	0	0
ELL	0	0	0
FKBP8	0	0	0
KXD1	0	0	0
UBA52	0	0	0
C19orf60	0	0	0
CRLF1	0	0	0
TMEM59L	0	0	0
KLHL26	0	0	0
CRTC1	0	0	0
COMP	0	0	0
UPF1	0	0	0
GDF1	0	0	0
CERS1	0	0	0
COPE	0	0	0
DDX49	0	0	0
HOMER3	0	0	0
SUGP2	0	0	0
ARMC6	0	0	0
SLC25A42	0	0	0
TMEM161A	0	0	0
MEF2B	0	0	0
MEF2BNB-MEF2B	0	0	0
MEF2BNB	0	0	0
RFXANK	0	0	0
NR2C2AP	0	0	0
NCAN	0	0	0
HAPLN4	0	0	0
TM6SF2	0	0	0
SUGP1	0	0	0
MAU2	0	0	0
GATAD2A	0	0	0
TSSK6	0	0	0
NDUFA13	0	0	0
YJEFN3	0	0	0
CILP2	0	0	0
PBX4	0	0	0
LPAR2	0	0	0
GMIP	0	0	0
ATP13A1	0	0	0
ZNF101	0	0	0
ZNF14	0	0	0
LOC284440	0	0	0
ZNF506	0	0	0
ZNF253	0	0	0
ZNF93	0	0	0
ZNF682	0	0	0
ZNF90	0	0	0
ZNF486	0	0	0
MIR1270-1	0	0	0
MIR1270-2	0	0	0
ZNF826P	0	0	0
ZNF737	0	0	0
ZNF626	0	0	0
ZNF85	0	0	0
ZNF430	0	0	0
ZNF714	0	0	0
ZNF431	0	0	0
ZNF708	0	0	0
ZNF738	0	0	0
ZNF493	0	0	0
LOC400680	0	0	0
ZNF429	0	0	0
ZNF100	0	0	0
LOC641367	0	0	0
ZNF43	0	0	0
ZNF208	0	0	0
ZNF257	0	0	0
ZNF676	0	0	0
ZNF729	0	0	0
ZNF98	0	0	0
LOC440518	0	0	0
ZNF492	0	0	0
ZNF99	0	0	0
ZNF724P	0	0	0
ZNF91	0	0	0
ZNF675	0	0	0
ZNF681	0	0	0
RPSAP58	0	0	0
ZNF726	0	0	0
ZNF254	0	0	0
LOC100101266	0	0	0
LOC148189	0	0	0
LOC148145	0	0	0
LOC100505835	0	0	0
UQCRFS1	0	0	0
LOC284395	0	0	0
VSTM2B	0	0	0
POP4	0	0	0
PLEKHF1	0	0	0
C19orf12	0	0	0
CCNE1	0	0	0
URI1	0	0	0
ZNF536	0	0	0
DKFZp566F0947	0	0	0
TSHZ3	0	0	0
THEG5	0	0	0
ZNF507	0	0	0
LOC400684	0	0	0
DPY19L3	0	0	0
PDCD5	0	0	0
ANKRD27	0	0	0
RGS9BP	0	0	0
NUDT19	0	0	0
TDRD12	0	0	0
SLC7A9	0	0	0
CEP89	0	0	0
C19orf40	0	0	0
RHPN2	0	0	0
GPATCH1	0	0	0
WDR88	0	0	0
LRP3	0	0	0
SLC7A10	0	0	0
CEBPA	0	0	0
LOC80054	0	0	0
CEBPG	0	0	0
PEPD	0	0	0
CHST8	0	0	0
KCTD15	0	0	0
LSM14A	0	0	0
KIAA0355	0	0	0
GPI	0	0	0
PDCD2L	0	0	0
UBA2	0	0	0
WTIP	0	0	0
SCGB1B2P	0	0	0
SCGB2B2	0	0	0
SCGB2B3P	0	0	0
ZNF302	0	0	0
ZNF181	0	0	0
ZNF599	0	0	0
LOC400685	0	0	0
LOC100652909	0	0	0
ZNF30	0	0	0
ZNF792	0	0	0
GRAMD1A	0	0	0
SCN1B	0	0	0
HPN	0	0	0
LOC100128675	0	0	0
FXYD3	0	0	0
LGI4	0	0	0
FXYD1	0	0	0
FXYD7	0	0	0
FXYD5	0	0	0
FAM187B	0	0	0
LSR	0	0	0
USF2	0	0	0
HAMP	0	0	0
MAG	0	0	0
CD22	0	0	0
FFAR1	0	0	0
FFAR3	0	0	0
LOC100128682	0	0	0
FFAR2	0	0	0
KRTDAP	0	0	0
DMKN	0	0	0
SBSN	0	0	0
GAPDHS	0	0	0
LOC100506469	0	0	0
TMEM147	0	0	0
ATP4A	0	0	0
HAUS5	0	0	0
RBM42	0	0	0
ETV2	0	0	0
COX6B1	0	0	0
UPK1A	0	0	0
ZBTB32	0	0	0
MLL4	0	0	0
IGFLR1	0	0	0
U2AF1L4	0	0	0
PSENEN	0	0	0
LIN37	0	0	0
HSPB6	0	0	0
C19orf55	0	0	0
ARHGAP33	0	0	0
PRODH2	0	0	0
NPHS1	0	0	0
KIRREL2	0	0	0
APLP1	0	0	0
NFKBID	0	0	0
HCST	0	0	0
TYROBP	0	0	0
LRFN3	0	0	0
SDHAF1	0	0	0
C19orf46	0	0	0
ALKBH6	0	0	0
CLIP3	0	0	0
THAP8	0	0	0
WDR62	0	0	0
POLR2I	0	0	0
TBCB	0	0	0
CAPNS1	0	0	0
COX7A1	0	0	0
ZNF565	0	0	0
ZNF146	0	0	0
LOC100134317	0	0	0
LOC100506930	0	0	0
ZFP14	0	0	0
ZFP82	0	0	0
LOC644189	0	0	0
ZNF566	0	0	0
LOC728752	0	0	0
ZNF260	0	0	0
ZNF529	0	0	0
ZNF382	0	0	0
ZNF461	0	0	0
ZNF567	0	0	0
ZNF850	0	0	0
LOC284408	0	0	0
ZNF790	0	0	0
ZNF345	0	0	0
ZNF829	0	0	0
ZNF568	0	0	0
ZNF420	0	0	0
ZNF585A	0	0	0
ZNF585B	0	0	0
ZNF383	0	0	0
LOC284412	0	0	0
HKR1	0	0	0
ZNF527	0	0	0
ZNF569	0	0	0
ZNF570	0	0	0
ZNF793	0	0	0
LOC100507433	0	0	0
ZNF540	0	0	0
ZNF571	0	0	0
ZFP30	0	0	0
ZNF781	0	0	0
ZNF607	0	0	0
ZNF573	0	0	0
LOC644554	0	0	0
LOC100631378	0	0	0
WDR87	0	0	0
SIPA1L3	0	0	0
DPF1	0	0	0
PPP1R14A	0	0	0
SPINT2	0	0	0
YIF1B	0	0	0
C19orf33	0	0	0
KCNK6	0	0	0
CATSPERG	0	0	0
PSMD8	0	0	0
GGN	0	0	0
SPRED3	0	0	0
FAM98C	0	0	0
RASGRP4	0	0	0
RYR1	0	0	0
MAP4K1	0	0	0
EIF3K	0	0	0
ACTN4	0	0	0
CAPN12	0	0	0
LGALS7	0	0	0
LGALS7B	0	0	0
LGALS4	0	0	0
ECH1	0	0	0
HNRNPL	0	0	0
RINL	0	0	0
SIRT2	0	0	0
NFKBIB	0	0	0
LOC643669	0	0	0
SARS2	0	0	0
MRPS12	0	0	0
FBXO17	0	0	0
FBXO27	0	0	0
PAPL	0	0	0
PAK4	0	0	0
NCCRP1	0	0	0
SYCN	0	0	0
IL28B	0	0	0
IL28A	0	0	0
IL29	0	0	0
LRFN1	0	0	0
GMFG	0	0	0
SAMD4B	0	0	0
PAF1	0	0	0
MED29	0	0	0
ZFP36	0	0	0
MIR4530	0	0	0
PLEKHG2	0	0	0
RPS16	0	0	0
SUPT5H	0	0	0
TIMM50	0	0	0
DLL3	0	0	0
SELV	0	0	0
EID2B	0	0	0
EID2	0	0	0
LGALS13	0	0	0
LOC100129935	0	0	0
LGALS16	0	0	0
LGALS17A	0	0	0
LGALS14	0	0	0
CLC	0	0	0
LEUTX	0	0	0
DYRK1B	0	0	0
FBL	0	0	0
FCGBP	0	0	0
PSMC4	0	0	0
ZNF546	0	0	0
ZNF780B	0	0	0
ZNF780A	0	0	0
MAP3K10	0	0	0
TTC9B	0	0	0
CNTD2	0	0	0
AKT2	0	0	0
MIR641	0	0	0
C19orf47	0	0	0
PLD3	0	0	0
HIPK4	0	0	0
PRX	0	0	0
SERTAD1	0	0	0
SERTAD3	0	0	0
BLVRB	0	0	0
SPTBN4	0	0	0
SHKBP1	0	0	0
LTBP4	0	0	0
NUMBL	0	0	0
ADCK4	0	0	0
ITPKC	0	0	0
C19orf54	0	0	0
SNRPA	0	0	0
MIA	0	0	0
MIA-RAB4B	0	0	0
RAB4B	0	0	0
RAB4B-EGLN2	0	0	0
EGLN2	0	0	0
CYP2A6	0	0	0
CYP2A7	0	0	0
CYP2G1P	0	0	0
CYP2B7P1	0	0	0
CYP2B6	0	0	0
CYP2A13	0	0	0
CYP2F1	0	0	0
CYP2S1	0	0	0
AXL	0	0	0
HNRNPUL1	0	0	0
CCDC97	0	0	0
TGFB1	0	0	0
B9D2	0	0	0
TMEM91	0	0	0
EXOSC5	0	0	0
BCKDHA	0	0	0
B3GNT8	0	0	0
ATP5SL	0	0	0
C19orf69	0	0	0
LOC100505495	0	0	0
CEACAM21	0	0	0
CEACAM4	0	0	0
CEACAM7	0	0	0
CEACAM5	0	0	0
CEACAM6	0	0	0
CEACAM3	0	0	0
LYPD4	0	0	0
DMRTC2	0	0	0
RPS19	0	0	0
CD79A	0	0	0
ARHGEF1	0	0	0
RABAC1	0	0	0
ATP1A3	0	0	0
GRIK5	0	0	0
ZNF574	0	0	0
POU2F2	0	0	0
LOC100505622	0	0	0
MIR4323	0	0	0
DEDD2	0	0	0
ZNF526	0	0	0
GSK3A	0	0	0
ERF	0	0	0
CIC	0	0	0
PAFAH1B3	0	0	0
PRR19	0	0	0
TMEM145	0	0	0
MEGF8	0	0	0
CNFN	0	0	0
LIPE	0	0	0
CXCL17	0	0	0
CEACAM1	0	0	0
CEACAM8	0	0	0
PSG3	0	0	0
PSG8	0	0	0
LOC100289650	0	0	0
PSG10P	0	0	0
PSG1	0	0	0
PSG6	0	0	0
PSG7	0	0	0
PSG11	0	0	0
PSG2	0	0	0
PSG5	0	0	0
PSG4	0	0	0
LOC284344	0	0	0
PSG9	0	0	0
PRG1	0	0	0
CD177	0	0	0
TEX101	0	0	0
LYPD3	0	0	0
PHLDB3	0	0	0
ETHE1	0	0	0
ZNF575	0	0	0
XRCC1	0	0	0
LOC390940	0	0	0
IRGQ	0	0	0
ZNF576	0	0	0
ZNF428	0	0	0
SRRM5	0	0	0
CADM4	0	0	0
PLAUR	0	0	0
IRGC	0	0	0
SMG9	0	0	0
KCNN4	0	0	0
LYPD5	0	0	0
ZNF283	0	0	0
ZNF404	0	0	0
LOC100505715	0	0	0
ZNF45	0	0	0
ZNF221	0	0	0
ZNF155	1	1	0
ZNF230	0	0	0
ZNF222	0	0	0
ZNF223	0	0	0
ZNF284	0	0	0
ZNF224	0	0	0
LOC100379224	0	0	0
ZNF225	0	0	0
ZNF234	0	0	0
ZNF226	0	0	0
ZNF227	0	0	0
ZNF233	0	0	0
ZNF235	0	0	0
ZFP112	0	0	0
ZNF285	0	0	0
ZNF229	0	0	0
ZNF180	0	0	0
CEACAM20	0	0	0
CEACAM22P	0	0	0
IGSF23	0	0	0
PVR	0	0	0
MIR4531	0	0	0
CEACAM19	0	0	0
CEACAM16	0	0	0
BCL3	0	0	0
CBLC	0	0	0
BCAM	0	0	0
PVRL2	0	0	0
TOMM40	0	0	0
APOE	0	0	0
APOC1	0	0	0
APOC1P1	0	0	0
APOC4-APOC2	0	0	0
APOC4	0	0	0
APOC2	0	0	0
CLPTM1	0	0	0
RELB	0	0	0
CLASRP	0	0	0
ZNF296	0	0	0
GEMIN7	0	0	0
PPP1R37	0	0	0
NKPD1	0	0	0
TRAPPC6A	0	0	0
BLOC1S3	0	0	0
EXOC3L2	0	0	0
MARK4	0	0	0
CKM	0	0	0
KLC3	0	0	0
ERCC2	0	0	0
PPP1R13L	0	0	0
CD3EAP	0	0	0
ERCC1	0	0	0
FOSB	0	0	0
RTN2	0	0	0
PPM1N	0	0	0
VASP	0	0	0
OPA3	0	0	0
GPR4	0	0	0
EML2	0	0	0
MIR330	0	0	0
LOC100287177	0	0	0
GIPR	0	0	0
MIR642A	0	0	0
MIR642B	0	0	0
SNRPD2	0	0	0
QPCTL	0	0	0
FBXO46	0	0	0
LOC388553	0	0	0
SIX5	0	0	0
DMPK	0	0	0
DMWD	0	0	0
RSPH6A	0	0	0
SYMPK	0	0	0
FOXA3	0	0	0
IRF2BP1	0	0	0
MYPOP	0	0	0
NANOS2	0	0	0
NOVA2	0	0	0
CCDC61	0	0	0
MIR769	0	0	0
PGLYRP1	0	0	0
IGFL4	0	0	0
IGFL3	0	0	0
IGFL2	0	0	0
DKFZp434J0226	0	0	0
IGFL1	0	0	0
HIF3A	0	0	0
PPP5C	0	0	0
CCDC8	0	0	0
PNMAL1	0	0	0
LOC100506012	0	0	0
PNMAL2	0	0	0
CALM3	0	0	0
PTGIR	0	0	0
GNG8	0	0	0
DACT3	0	0	0
LOC100506068	0	0	0
PRKD2	0	0	0
MIR320E	0	0	0
STRN4	0	0	0
FKRP	0	0	0
SLC1A5	0	0	0
SNAR-E	0	0	0
AP2S1	0	0	0
ARHGAP35	0	0	0
NPAS1	0	0	0
TMEM160	0	0	0
ZC3H4	0	0	0
SAE1	0	0	0
BBC3	0	0	0
MIR3190	0	0	0
MIR3191	0	0	0
CCDC9	0	0	0
PRR24	0	0	0
C5AR1	0	0	0
GPR77	0	0	0
DHX34	0	0	0
MEIS3	0	0	0
SLC8A2	0	0	0
KPTN	0	0	0
LOC100505681	0	0	0
NAPA	0	0	0
ZNF541	0	0	0
GLTSCR1	0	0	0
EHD2	0	0	0
GLTSCR2	0	0	0
SNORD23	0	0	0
SEPW1	0	0	0
TPRX1	0	0	0
CRX	0	0	0
SULT2A1	0	0	0
SNAR-A12	0	0	0
SNAR-A13	0	0	0
SNAR-C1	0	0	0
SNAR-C5	0	0	0
SNAR-C2	0	0	0
SNAR-A1	0	0	0
SNAR-A2	0	0	0
SNAR-A14	0	0	0
SNAR-A11	0	0	0
SNAR-A4	0	0	0
SNAR-A8	0	0	0
SNAR-A5	0	0	0
SNAR-A9	0	0	0
SNAR-A3	0	0	0
SNAR-A10	0	0	0
SNAR-A6	0	0	0
SNAR-A7	0	0	0
SNAR-C4	0	0	0
SNAR-C3	0	0	0
BSPH1	0	0	0
ELSPBP1	0	0	0
CABP5	0	0	0
PLA2G4C	0	0	0
LIG1	0	0	0
CARD8	0	0	0
LOC100505812	0	0	0
ZNF114	0	0	0
CCDC114	0	0	0
EMP3	0	0	0
TMEM143	0	0	0
SYNGR4	0	0	0
KDELR1	0	0	0
